"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Solyc06g069000.3",190.67997425596,-1.94125798305977,0.589750671242977,-3.29165879365311,0.000995983706122452,0.0206016959425484
"Solyc06g069390.4",747.742080495681,-0.562201951314658,0.182687723018713,-3.07739317139045,0.00208819672072232,0.0340725962250376
"Solyc06g069490.3",1184.0088427553,1.17544125020445,0.239549226310011,4.90688810943293,9.2532785270424e-07,6.34519028513525e-05
"Solyc06g069580.3",601.162990222313,-0.443099738251257,0.123543921258156,-3.58657660966874,0.000335047662638749,0.00898770623073455
"Solyc06g069880.1",106.609353232101,-1.47648369630751,0.498173569944973,-2.96379371645628,0.00303871913512556,0.0435216415551966
"Solyc06g070900.3",95.8151496487777,-1.26939701197807,0.435150727062257,-2.9171432633191,0.00353253478765909,0.048229729117553
"Solyc06g071060.1",267.153531103997,-1.50084939285325,0.474237099454059,-3.16476588310157,0.00155207781691508,0.0281220148883017
"Solyc06g071320.3",54.0409901398804,-1.63157569104681,0.547261067741567,-2.98134800229803,0.0028698246946032,0.0416722337976562
"Solyc06g071460.3",161.818902289199,0.891585768664597,0.227893809002752,3.9122860448299,9.14265278190885e-05,0.00320684561228599
"Solyc06g071830.2",224.662845942418,1.41942477624054,0.470865741386157,3.0144999975194,0.00257403213174556,0.039042538578667
"Solyc06g072220.1",467.116626923599,0.857439829550495,0.250711487633126,3.42002609312108,0.000626151294341661,0.0147139549947207
"Solyc06g072230.1",939.819713216962,1.48683346077122,0.245307611690898,6.06109794360854,1.35195470530624e-09,1.63816966166824e-07
"Solyc06g072330.3",97.4728353802094,1.71282098043005,0.428064480992318,4.00131535431174,6.29913400053289e-05,0.00235263277925332
"Solyc06g072340.3",1034.85545605326,-0.326262995161239,0.106053264691716,-3.07640689902046,0.00209511719725934,0.0340812123178891
"Solyc06g072530.3",29.2762044722566,2.28804418420548,0.586651048628124,3.90017914321648,9.61215373332718e-05,0.00333857965011295
"Solyc06g072550.3",106.236829472734,1.78466944601933,0.544249264205816,3.27913984160102,0.00104124024669088,0.0212289574578678
"Solyc06g072710.3",5948.10800799337,-0.664730422246766,0.184801087016956,-3.59700493637126,0.000321902376865219,0.00877418360235819
"Solyc06g072840.3",239.827235514423,2.3496739203548,0.494974544220698,4.74706012216082,2.06394616044208e-06,0.000126846443278351
"Solyc06g072845.1",30.4236553751365,1.32751966528179,0.347759432511562,3.81735056241114,0.000134892439940488,0.00438523807038238
"Solyc06g073060.3",1425.35871987161,1.73754948416898,0.287053785949323,6.05304500138427,1.42133140147807e-09,1.7028827790967e-07
"Solyc06g073460.4",2462.41979841016,0.519285837395374,0.15387799446495,3.37465950996429,0.000739070708706675,0.0166435289692487
"Solyc06g073560.4",1115.76680482584,2.07429514908332,0.459255862668857,4.51664380946395,6.28274544018124e-06,0.000336647812204284
"Solyc06g150133.1",3230.96170125579,3.7220685764091,0.889544261567025,4.18424213074264,2.86119023736683e-05,0.00120138546959187
