"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Solyc00g500185.1",7.10749556442488,1.33373193445738,0.437269824628666,3.05013485801358,0.00228738631944712,0.0257554385683893
"Solyc01g005040.3",15.9552442001732,1.72443656178378,0.525556583341701,3.28116251692465,0.00103380158640619,0.0137534950915149
"Solyc01g005280.3",89.6554291291723,-1.69160581747343,0.557528434732051,-3.03411577256399,0.00241241833351459,0.0266842496786993
"Solyc01g005300.4",1551.41398207947,1.12096622383162,0.30791760291014,3.64047463749176,0.000272135914677619,0.0047502386164135
"Solyc01g005330.3",3131.37590286291,-0.390521138592712,0.11192783647251,-3.48904393134254,0.000484751474002967,0.00757903954148627
"Solyc01g005400.3",446.053060552136,-1.83735635606865,0.303905181941285,-6.04582108252315,1.48650988458937e-09,1.24808306294303e-07
"Solyc01g005550.3",2832.46931248093,-0.629116936807109,0.167730923074488,-3.75075105577116,0.000176305677559265,0.00332734060144149
"Solyc01g005700.3",456.071140637701,-0.356812389718213,0.0938087037162693,-3.80361710143034,0.000142598537576181,0.00276600992647321
"Solyc01g005790.1",97.1214862875165,-0.521327514579455,0.18733952692799,-2.78279508402861,0.00538928324615799,0.0493481556494484
"Solyc01g005820.4",2485.37420459124,0.483966556828041,0.121505359201648,3.98308815354274,6.80255081594159e-05,0.00150801661851113
"Solyc01g005850.2",46.1967600953591,1.6013802931833,0.52653921970689,3.0413314587938,0.00235534387572877,0.0262632605086631
"Solyc01g006010.3",311.575052313228,1.59382903761042,0.227369051930045,7.00987677997969,2.38528101799049e-12,3.85367446891402e-10
"Solyc01g006040.3",666.832724564742,0.755557955325616,0.131302635826488,5.75432435586488,8.69889954831343e-09,5.87065606858646e-07
"Solyc01g006150.3",1190.67104675801,0.807528697598153,0.252534361309174,3.19769829900299,0.00138529129944364,0.0172663484815517
"Solyc01g006280.3",3549.67031992667,0.42832239960715,0.124982904969657,3.42704788075726,0.000610181468852834,0.00912533660922548
"Solyc01g006380.2",313.918943946627,-1.45634452460091,0.364631611666558,-3.99401609187051,6.49634516606304e-05,0.00145832691591011
"Solyc01g006680.4",392.077213587135,0.715432824526471,0.24359772151842,2.93694382717112,0.00331464137706022,0.0339194059535443
"Solyc01g006690.4",1019.23512327686,-1.4090240705025,0.242070389411745,-5.82072046864784,5.85944956261841e-09,4.2073609889697e-07
"Solyc01g006710.4",582.436312461874,0.677375470638387,0.14933808027708,4.5358522714474,5.73713294221738e-06,0.000182137924003165
"Solyc01g006810.4",567.319695582841,-0.500289094592305,0.15212642642064,-3.2886402866585,0.00100672599297055,0.0134520291516855
"Solyc01g007050.3",11.2145804428923,3.0167839763889,0.76249859214027,3.95644530689695,7.60732951553688e-05,0.00165544805355449
"Solyc01g007180.3",74.0768397688686,0.481996163985371,0.160075087050525,3.011062950934,0.00260334874463236,0.0281679428351241
"Solyc01g007760.3",433.575406010768,0.604972514992145,0.144933403495915,4.17414136699823,2.99111990810484e-05,0.000756171088933343
"Solyc01g007810.1",108.262776644416,-2.36467242434961,0.836815575660028,-2.82579876991953,0.00471628822477565,0.0446425045191148
"Solyc01g007870.3",50.4817051823883,-1.52967406554604,0.503093725411441,-3.04053497048694,0.0023615826510843,0.0262855488606596
"Solyc01g007970.2",19.1500059666589,1.69714971199824,0.525011827354364,3.2325932932797,0.00122672073063961,0.0157134201644455
"Solyc01g008060.3",1293.05945056572,-0.261538389077171,0.072602520595383,-3.6023320806551,0.000315375120524666,0.00537195672548645
"Solyc01g008120.4",2764.59285888224,0.741088456897872,0.152211150472762,4.86881844461513,1.1226749304447e-06,4.23755142772809e-05
"Solyc01g008200.3",102.486845263088,0.89919656646434,0.199381371568651,4.50993269526551,6.4848196727747e-06,0.000200718816170672
"Solyc01g008220.3",26.9707244513109,0.950282831963297,0.321317176914582,2.95746041680155,0.00310184571804665,0.0321501153239385
"Solyc01g008280.4",666.36836871585,0.741046726722126,0.154412102133367,4.79914926669463,1.59341010152417e-06,5.79881635240691e-05
"Solyc01g008310.4",1955.91730026649,0.793803084007992,0.08008303705989,9.91224999888987,3.68257927811881e-23,5.60962040608298e-20
"Solyc01g008420.3",76.2450615187754,-2.59061099528182,0.649404531441091,-3.98920991440112,6.62937366256803e-05,0.00148039814374792
"Solyc01g008530.3",399.700820569374,-0.759084879207501,0.247580764203202,-3.06600911282624,0.00216936702970288,0.0247798185728139
"Solyc01g008770.3",2316.46603074163,-0.554989481690942,0.136660776373835,-4.06107367759107,4.88475517142892e-05,0.0011434938395817
"Solyc01g008790.4",738.192431059963,-0.992950737416723,0.267536218742188,-3.71146285196466,0.000206064912834556,0.00379821981945527
"Solyc01g008930.4",1155.88440170835,-0.797973533605034,0.183223537021124,-4.35519118656156,1.32950827631769e-05,0.000369180904957695
"Solyc01g008960.3",9099.16657040302,0.536416413048248,0.161244646400066,3.32672386354669,0.000878734048756136,0.0121826338122998
"Solyc01g009090.3",1820.88867342033,0.749011711997826,0.08922644984868,8.3945031239961,4.67868578736326e-17,2.07870110627727e-14
"Solyc01g009280.4",1411.32879054112,0.57358697318866,0.102981434116135,5.56980953034518,2.55017963461649e-08,1.51490615286438e-06
"Solyc01g009300.3",1185.99379231769,0.386477071878095,0.111298863807387,3.47242603075383,0.00051577712395589,0.00796485368970552
"Solyc01g009443.1",1992.83972814254,0.433175216710323,0.12467825197956,3.4743446417691,0.000512102817957023,0.0079138439824286
"Solyc01g009750.3",1342.57589538541,0.404999579656262,0.0972424166280364,4.16484486605709,3.11564344822425e-05,0.000780778051431614
"Solyc01g009770.3",88.6540932209035,-0.974971659480905,0.341260808535241,-2.85696931817537,0.00427707179703236,0.041554821477682
"Solyc01g010000.3",1340.21054541422,-0.541590052061479,0.173901875088231,-3.11434279697501,0.00184355166549119,0.0217814863259087
"Solyc01g010030.3",486.405350033198,0.697224647538904,0.233159821030033,2.99032931342444,0.00278676827255215,0.0296116692478561
"Solyc01g010130.4",410.355780414282,-0.551749762535968,0.189434740840445,-2.91261127757284,0.00358420470739431,0.0360891168979656
"Solyc01g010710.4",175.963644461195,-1.4337329417623,0.342511411366793,-4.18594211515752,2.83985719521473e-05,0.000726172596464621
"Solyc01g010750.4",4062.39225544385,0.916221661082218,0.120064246869991,7.63109489267299,2.32768259485421e-14,5.39566945846315e-12
"Solyc01g010870.3",1099.99274281723,0.274507784970751,0.090752436446995,3.02479796375583,0.00248799265372108,0.0273217978029124
"Solyc01g011350.3",606.246167985529,-0.429889720986267,0.142952550864114,-3.00721965706584,0.00263649179216577,0.0284396094702975
"Solyc01g014373.1",421.767361154111,-0.699362367526409,0.22213111657306,-3.14842142927052,0.00164154846083035,0.019868139884034
"Solyc01g017600.3",2978.47801658222,-2.48240999010757,0.421725888134563,-5.8863116065464,3.94909437172742e-09,2.93443855649683e-07
"Solyc01g021600.4",31.6364130718491,1.703539186294,0.491193550690823,3.46816277188108,0.000524029775390566,0.00804290838982961
"Solyc01g028860.3",6146.92873216711,0.814797523528857,0.138403263461044,5.88712652543917,3.92967874883391e-09,2.9302212936235e-07
"Solyc01g056570.3",1199.68160075366,0.867406189367323,0.15012400968068,5.77793113315005,7.56247481345482e-09,5.16914544460697e-07
"Solyc01g056720.4",690.213214659476,0.553375004694785,0.150096911800398,3.68678474498312,0.000227105300224354,0.00411490877874646
