"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Solyc01g005290.4",199.127699091366,1.41347011277396,0.265370153099843,5.32640953122621,1.00173137537039e-07,3.27919711996247e-05
"Solyc01g005440.4",18526.1791194881,0.91292317703235,0.28376022851434,3.21723442996951,0.00129432792011217,0.0426840585210324
"Solyc01g005530.3",253.208115708729,-0.69650719272053,0.122287059517913,-5.69567373249745,1.22885678844421e-08,5.65548500473067e-06
"Solyc01g005830.4",446.370954414551,-0.67179298242885,0.207944264981096,-3.23063962591092,0.00123513560809918,0.0415947331865169
"Solyc01g006380.2",313.918943946627,-1.62357894187091,0.343127444122308,-4.73170820254232,2.22638301733742e-06,0.000461999158547418
"Solyc01g006400.4",25488.2454563744,1.07450778690465,0.320365423691189,3.35400672932922,0.000796504257132936,0.0315806707878045
"Solyc01g006730.4",2.5828465606677,-6.04442336590098,1.79176764712252,-3.37344151492411,0.000742348147413008,0.0301545068638933
"Solyc01g006900.3",4479.09281157558,0.747684583655031,0.194731404003918,3.83956859695824,0.000123250690143005,0.0090846369621963
"Solyc01g007010.2",44.5333493624629,-1.26475792469826,0.398583155940762,-3.17313440331692,0.00150802695676076,0.0474804526980121
"Solyc01g007950.4",1328.02402707733,0.819665784335761,0.200547185926881,4.08714677569502,4.36710851694823e-05,0.00420830457087739
"Solyc01g008020.4",1086.49649246221,0.231574923913703,0.071932960597434,3.21931590178375,0.00128496840635269,0.0425922637843275
"Solyc01g009900.3",7.10172516211695,5.73089370095979,1.53384062158646,3.73630325100681,0.000186745439930109,0.0118095269683075
"Solyc01g014315.1",73.5450596452655,-1.89865059081237,0.497523251752352,-3.81620473842184,0.000135520068264604,0.00963794479095876
"Solyc01g058250.2",17.6963610328549,5.26346449682654,1.45130426291606,3.62671331664858,0.000287051690556412,0.0153231909635149
"Solyc01g058390.3",612.923951768934,0.585256049283876,0.154072075672627,3.7985861274916,0.000145523860742322,0.010236549384774
"Solyc01g060240.4",1463.5637559235,-0.723349109271942,0.202397203534223,-3.57390861455076,0.000351691717877377,0.0177520581404771
"Solyc01g065570.2",2.96839441658919,4.72119763252657,1.22107531135121,3.86642624630761,0.000110441842940922,0.00844823169713035
"Solyc01g068080.4",103.291470580352,2.85261233367781,0.620321499829965,4.5986030380371,4.25333339380999e-06,0.000788993344551754
"Solyc01g068140.4",169.32418097658,-1.24295186457803,0.367994694701014,-3.37763528245399,0.000731119803312638,0.0298618840765859
"Solyc01g068460.4",1311.54904586088,0.729612839287039,0.20949105446987,3.48278756404836,0.00049622196257469,0.022692061322109
"Solyc01g079180.4",142.681202336831,-3.08885656816746,0.741869876435942,-4.1636096386698,3.13255498297801e-05,0.00330477127588107
"Solyc01g079360.4",943.255597132667,1.06523520274312,0.164887962879818,6.46035759153346,1.04455852075851e-10,1.0109509857428e-07
"Solyc01g079510.3",1916.52244617097,0.366006034417323,0.109868574953185,3.33130774266691,0.000864389854859189,0.0332867072952428
"Solyc01g080410.3",33.1097678073465,-2.1809984075575,0.602660256695368,-3.61895177809933,0.00029579874587217,0.0155294341582889
"Solyc01g080490.2",93.35085716563,-1.38332123361655,0.344565045619586,-4.01468823144584,5.95244236280718e-05,0.00540821906106481
"Solyc01g080640.3",7987.98753992099,0.755052168648144,0.178681902248738,4.22567791782885,2.38222518634357e-05,0.00271940167425682
"Solyc01g080910.2",2376.0076485706,0.946883668102499,0.247412493940273,3.82714572341316,0.000129637774232933,0.00940153658595332
"Solyc01g086660.2",86.8182157671063,1.72584459180457,0.515379629554868,3.34868608077346,0.000811957360316843,0.0319331640294221
"Solyc01g086700.4",9.96367858500957,3.79396474741072,0.85762566524509,4.42380038419966,9.69796324447247e-06,0.00143291414761045
"Solyc01g087070.4",26.1364859578817,1.28306637752022,0.374524859094768,3.42585103862373,0.000612876401332852,0.0263371210302496
"Solyc01g087470.3",372.962348579827,0.485043520922049,0.126987357558639,3.8196205531568,0.000133657124173277,0.00959744381966823
"Solyc01g087560.3",1137.04799748625,-0.705739757569634,0.191647276302044,-3.68249302148892,0.000230964192347206,0.0135378390855689
"Solyc01g087970.3",1523.09189765519,-0.632736191249069,0.182604334954821,-3.46506665028307,0.000530100086031015,0.0237425108954736
"Solyc01g088050.3",1390.94404367362,-0.674354419793417,0.151866407656213,-4.44044492920374,8.97730767017915e-06,0.00135023559958235
"Solyc01g088430.4",410.473102021566,3.28590962335747,0.930947737500178,3.52963919562331,0.000416126739205532,0.0200497428889938
"Solyc01g088480.3",1971.94615867797,-0.594436283244086,0.142869837479559,-4.16068425449938,3.1729550782345e-05,0.00333160283214622
"Solyc01g088690.3",140.599998929544,0.782674228418232,0.214563599211121,3.64774934469716,0.000264547532119699,0.0146020930622286
"Solyc01g088790.2",49.5262180075236,2.16644101844999,0.429577997145482,5.0431843177394,4.57847833925263e-07,0.000125823367693535
"Solyc01g089850.4",1329.93770339096,-0.798220323401948,0.22209794382582,-3.59400141060266,0.00032563807130605,0.0167406546588284
"Solyc01g090210.4",75.9382515540215,0.898846869156371,0.247954181036346,3.62505227941535,0.000288903002482066,0.0153851216154325
"Solyc01g090680.3",697.576806223064,0.828706097157802,0.227171139136251,3.64793741101402,0.000264354012686059,0.0146020930622286
"Solyc01g090800.3",340.086122560267,-0.892380027265425,0.257520171774653,-3.46528204418221,0.000529675669329076,0.0237425108954736
"Solyc01g091170.3",37957.8130097665,2.65454436833443,0.477908633613921,5.55450180562945,2.78404636298104e-08,1.10665842928496e-05
"Solyc01g091360.4",609.071040974953,-1.6532822690749,0.479267413024359,-3.44960292343278,0.000561411672998371,0.0246976755749876
"Solyc01g094570.3",281.810808464597,0.687709390379374,0.191172768981949,3.59731877108663,0.000321514361966542,0.0166053589266246
"Solyc01g094870.3",173.68927141825,2.27809403054286,0.462241371858358,4.9283646363894,8.29207537192216e-07,0.00020975181565794
"Solyc01g094940.4",1403.29845449501,-0.971698639225027,0.188880484332015,-5.14451581729836,2.68211655427488e-07,8.06809655380524e-05
"Solyc01g095150.3",503.475781789573,1.03263348864931,0.292919999586642,3.52530892430195,0.000422989202415711,0.0202925423400296
"Solyc01g095770.3",6.95674338625376,4.3543564146454,1.01495515151653,4.29019588514741,1.78515589602273e-05,0.00218338298052011
"Solyc01g096060.4",848.371757778404,0.317337808324734,0.0974984238727242,3.25479936720814,0.00113472497364268,0.0391166888904746
"Solyc01g096220.3",962.521536758211,-0.654660024000251,0.20764243093311,-3.15282392456262,0.00161699308018773,0.0493748504320697
"Solyc01g096930.3",584.412458410849,0.688695674995007,0.166209185266809,4.14354762577934,3.41974010674951e-05,0.00350799146434305
"Solyc01g098840.3",1376.83943302956,0.56531992797361,0.15144961286734,3.73272613426087,0.00018941851075132,0.0119108927947017
"Solyc01g099050.3",4.57989068528629,4.75924720286582,1.29558343304824,3.67343937986942,0.000239307469560169,0.0137695624832364
"Solyc01g099220.3",576.288928373875,0.699862362067694,0.213247519462633,3.28192498478431,0.00103101029447641,0.0370763960501533
"Solyc01g099560.3",107.718661395763,-1.15056464725533,0.34503653656767,-3.33461684580084,0.000854170055961708,0.0330675225142741
"Solyc01g099910.4",552.781800312007,0.895980045610985,0.274604729055681,3.26279903733671,0.0011031771765673,0.038550587049275
"Solyc01g099990.3",7.75540058811838,3.78144677888307,0.989941611426715,3.81986850056056,0.000133522840238025,0.00959744381966823
"Solyc01g100110.4",2572.94150674564,-0.544136372596906,0.137602984899975,-3.95439367098354,7.67289848093642e-05,0.00654401226764922
"Solyc01g101100.4",2227.50436538149,-0.60710967020494,0.179609520859036,-3.38016418785184,0.000724425401999784,0.0297451692981397
"Solyc01g102350.3",2913.45220019398,-0.768626690586537,0.214437573751613,-3.5843843834796,0.000337874189377021,0.01721070813623
"Solyc01g102390.4",604.920070632529,-0.933813243495788,0.272531436743475,-3.42644230204809,0.000611543670699794,0.0263306810633992
"Solyc01g102400.3",364.209168860324,-0.923513540410927,0.278569360191132,-3.31520142695264,0.000915771111284385,0.0343761634691238
"Solyc01g102440.3",24.1068510307226,-1.42941979898148,0.368786835832562,-3.87600548635219,0.000106185290610078,0.00826463136007109
"Solyc01g102640.2",44.7932098118096,0.898136528546428,0.282123831103187,3.18348338399649,0.00145514464770966,0.0460761306657425
"Solyc01g103030.3",215.578833441547,1.63963606255689,0.482381462678139,3.39904451023838,0.000676217105628999,0.0283476323376676
"Solyc01g103430.4",1345.74352431527,0.531698607777541,0.111538957224471,4.76693185061343,1.87052544663132e-06,0.000400364388865512
"Solyc01g103590.4",780.769300757492,2.85881434071124,0.404877653184798,7.06093388514677,1.65387276954132e-12,2.09075294627263e-09
"Solyc01g103700.3",73.0482016945988,-2.33437901229849,0.436545729986759,-5.34738711650963,8.92330292301829e-08,3.00958671312708e-05
"Solyc01g104110.4",7.12884148065372,2.74278038740818,0.865214292992731,3.17005903580378,0.00152407968840702,0.0477159126075108
"Solyc01g104550.3",24.6457179116566,3.01696348404171,0.717041670745642,4.2075148588009,2.58194431102897e-05,0.00283826526470621
"Solyc01g104860.3",62.6642141140664,-1.5578446737483,0.438351018458865,-3.55387488142563,0.000379599760362351,0.018777534812591
