"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Solyc01g005040.3",15.9552442001732,-3.12510865423093,0.711264076391305,-4.39373891914603,1.11417613732477e-05,0.000156645976674719
"Solyc01g005080.3",1861.53119519197,-0.855733584063387,0.156378682545582,-5.47218821730354,4.4451235415992e-08,1.1044780200049e-06
"Solyc01g005120.3",1108.45788757908,-1.81047022951853,0.208891001043583,-8.66705707988252,4.4343268802837e-18,4.31396657924743e-16
"Solyc01g005240.4",590.838500980742,0.715960105948706,0.245922117270702,2.9113286510973,0.00359895244682417,0.0198502585981251
"Solyc01g005290.4",199.127699091366,0.87489654242122,0.248372260039227,3.52252116352705,0.000427462910837553,0.00344372338372346
"Solyc01g005340.3",540.376944106274,0.623591895344882,0.169816752918416,3.67214591392212,0.000240522279066659,0.00212549128362556
"Solyc01g005350.4",36.8342870885639,3.33054364796036,0.882560929711158,3.77372659024276,0.000160827011672173,0.00151983618315698
"Solyc01g005360.4",3.10055042692513,3.68224877465252,1.11852285846528,3.29206394557274,0.000994549953550624,0.00693765447752087
"Solyc01g005410.4",1181.71130130374,1.50880901027445,0.393627787172256,3.83308561906526,0.000126545884213041,0.0012405253750655
"Solyc01g005430.3",620.047508854816,0.791424461216204,0.188163335314889,4.20605034392999,2.59872367369237e-05,0.000321952167692462
"Solyc01g005440.4",18526.1791194881,2.19930844096122,0.283471482853718,7.75848215425656,8.59518353610806e-15,5.95491529688754e-13
"Solyc01g005450.3",185.569591210335,0.68020479027464,0.227697229825964,2.98732132487753,0.00281433749774691,0.0162926136104136
"Solyc01g005640.4",553.05977883375,-0.530971825718799,0.121172956405527,-4.38193340716889,1.17630766477207e-05,0.000163698759028116
"Solyc01g005690.3",1103.66932503629,0.66109244289026,0.108348143062032,6.10155766593775,1.05039729761507e-09,3.67419870138486e-08
"Solyc01g005700.3",456.071140637701,0.316629785598088,0.0916190505983823,3.45593829591243,0.000548380839471772,0.00423619824663909
"Solyc01g005710.2",148.757516684654,1.44510043273793,0.374433721647863,3.85942918383024,0.000113652184948015,0.00113143372059714
"Solyc01g005720.3",801.375789089935,1.29521254560948,0.232729779814174,5.56530645387819,2.61692097528736e-08,6.86256821822648e-07
"Solyc01g005760.3",2022.51229642508,-1.22154803610823,0.369584200988262,-3.30519549494225,0.000949101736715921,0.00667403196079811
"Solyc01g005840.3",480.022157911134,-0.424091216227245,0.154328269343916,-2.74798141669152,0.00599634075753911,0.0298792212043351
"Solyc01g005870.3",2679.18872571623,2.54616546803376,0.30268957647975,8.41180425717137,4.03751278932726e-17,3.52068972537413e-15
"Solyc01g005880.1",140.964868780331,4.06921598888245,0.631300960398388,6.44576239249587,1.15020741628209e-10,4.73824574964449e-09
"Solyc01g005900.2",64.588188127084,0.990578872830654,0.192334041487251,5.15030446597419,2.60063935750801e-07,5.63708263775328e-06
"Solyc01g006150.3",1190.67104675801,-0.693359587016916,0.253166599182964,-2.73874827585697,0.0061673574286485,0.030517496159198
"Solyc01g006190.3",2280.62403692482,-0.472240393945303,0.121193870601686,-3.89656994698489,9.75646389274868e-05,0.000990278812998506
"Solyc01g006300.3",4684.5606185236,-2.10894022955492,0.748849678351579,-2.81623974813913,0.00485893921017359,0.0253134122084874
"Solyc01g006320.4",452.903059347496,-1.79927753050669,0.526732497400651,-3.41592276798159,0.000635662726606415,0.00480984796465521
"Solyc01g006330.4",2009.31638440903,-1.77063998771828,0.492805633710514,-3.59297838051583,0.000326919721585092,0.00275492442876347
"Solyc01g006390.2",32.5903957523921,4.7359021781251,0.691809185012796,6.84567693046386,7.61150801043761e-12,3.64549412227377e-10
"Solyc01g006400.4",25488.2454563744,4.54334853203561,0.319430913285682,14.2232587488246,6.57198660691791e-46,1.19347276781629e-42
"Solyc01g006430.3",9012.21042637985,0.918007553225606,0.24052573985546,3.8166707387628,0.000135264484063751,0.00131066413371154
"Solyc01g006480.3",206.741736451486,0.532364129704109,0.123086989383435,4.32510480897144,1.52459357797901e-05,0.000203080337721997
"Solyc01g006500.4",438.548884987568,-0.294272114819918,0.11269901037165,-2.6111330867014,0.00902427671087116,0.0413307590766779
"Solyc01g006520.3",650.647355722748,-1.59775737260021,0.267650558071425,-5.96956488382825,2.37887145225605e-09,7.90249492188474e-08
"Solyc01g006555.1",5795.52555109522,-3.0536870220457,0.907293794182061,-3.36570914694577,0.000763471642174546,0.00559058267011684
"Solyc01g006660.3",83.3295050497842,1.27570942380635,0.421531661028873,3.02636679933508,0.00247511846974914,0.0146990062470715
"Solyc01g006710.4",582.436312461874,-0.403233352937278,0.148805732319907,-2.70979717414647,0.00673243639933344,0.0327046932711267
"Solyc01g006720.4",5153.55575982799,0.824611760402842,0.189151825080566,4.3595231505253,1.30346164511104e-05,0.00017887302374219
"Solyc01g006810.4",567.319695582841,0.577401758591273,0.144890495980527,3.98509063471545,6.74543737710526e-05,0.000717863367431441
"Solyc01g006840.3",2.44249428305678,-4.59333151532525,1.42507383342084,-3.22322353242508,0.00126756594221892,0.00847585057159703
"Solyc01g006900.3",4479.09281157558,1.04505501554844,0.194537430206009,5.3719996940525,7.78682410969402e-08,1.87296325605356e-06
"Solyc01g006950.3",188.96186399974,-2.87316185168683,0.802080982585073,-3.58213436556837,0.000340798418002149,0.00285093248564408
"Solyc01g006970.4",753.512477166529,-0.318129567832305,0.112545486543975,-2.82667548563133,0.00470339652727083,0.0246563428247019
"Solyc01g007020.4",122.370570614491,0.842460172429746,0.252588015607523,3.33531331802686,0.000852033402677375,0.00610371857697086
"Solyc01g007030.3",10.6323663099102,2.03513741538528,0.749179557593066,2.71648818331841,0.00659785504173659,0.0321944597110443
"Solyc01g007040.4",8.17657863176062,2.46414666936989,0.844818236354659,2.91677731768971,0.00353668170309676,0.0195811401610479
"Solyc01g007100.3",3232.83957726742,-0.687190187958605,0.152646748573339,-4.50183311718851,6.73698717482037e-06,0.000102023922525146
"Solyc01g007150.3",2721.91972096687,0.592813441386007,0.102331146620393,5.79308901506891,6.91034569533618e-09,2.05724389880828e-07
"Solyc01g007190.3",135.136862756707,-0.960042705073361,0.28448799884743,-3.37463340795697,0.000739140804079618,0.00544719526631824
"Solyc01g007230.4",359.160313782105,0.459973345002572,0.152380053700982,3.01859287899443,0.00253951545428994,0.0150220197556695
"Solyc01g007263.1",6.2101156062792,7.10917251968139,1.90321544108999,3.73534827754964,0.00018745557194889,0.00172436970194605
"Solyc01g007760.3",433.575406010768,-0.358417528553475,0.1415618723706,-2.5318789766722,0.0113453141950786,0.0494158875366653
"Solyc01g007890.3",674.855211368439,-0.447260900747999,0.156798584728946,-2.85245496010801,0.00433829598241715,0.0230923659132473
"Solyc01g007930.4",428.689704528292,-0.605401199949878,0.234024379711322,-2.58691509276369,0.0096839451574351,0.043664914726014
"Solyc01g007950.4",1328.02402707733,2.61008285130736,0.187485388917301,13.9215267193896,4.68782402156544e-44,6.81047073853027e-41
"Solyc01g007960.3",72.5206956212958,-3.26044890697835,0.73662298616405,-4.42621119381175,9.59026339157749e-06,0.000138038982714172
"Solyc01g007990.4",713.482272953726,-1.86287460825257,0.348962622150583,-5.33832132728734,9.38110914849268e-08,2.21834255930154e-06
"Solyc01g008020.4",1086.49649246221,0.184487953521846,0.0678639013153584,2.71849908340141,0.00655788374548748,0.0320453350635495
"Solyc01g008100.3",835.501176306057,0.441782624118384,0.141081292182975,3.13140471909921,0.00173972227933688,0.0110422777313809
"Solyc01g008110.4",18186.0638360409,2.16809987845903,0.245082686446841,8.84640163649134,9.03865283406471e-19,9.65540796862442e-17
"Solyc01g008170.3",1006.85546814329,-0.230966909725915,0.0883874061769232,-2.61312012328536,0.00897197617803293,0.041144213988151
"Solyc01g008230.4",1638.01891751233,0.552469767274193,0.134503040922071,4.10748904624606,3.99983740827418e-05,0.000464877102939258
"Solyc01g008440.3",653.183602383001,-0.385466398413366,0.125783944441831,-3.06451193054791,0.00218025478225055,0.0132981378535586
"Solyc01g008490.4",355.015372562227,-0.635178472877492,0.235779193330699,-2.69395472901888,0.00706097545400535,0.0339324372716873
"Solyc01g008500.4",176.534236183864,-2.80830699820251,0.640914871453216,-4.38171608006993,1.17748186635686e-05,0.000163750381822902
"Solyc01g008510.3",22.9533521714231,-5.66160197939924,1.26395254122925,-4.47928367143682,7.48939488536393e-06,0.00011209402015237
"Solyc01g008520.3",60.1909422213129,-1.06256861068337,0.259287094792069,-4.09803893840332,4.16665200394218e-05,0.000481695917612244
"Solyc01g008620.4",1776.04454516065,-3.56759037854633,0.883741570891472,-4.03691587682984,5.41584777461372e-05,0.00059865239547982
"Solyc01g008670.4",183.659681583455,1.85195194856677,0.629610733817115,2.9414237227803,0.00326707294129077,0.0184016680115297
"Solyc01g008780.3",2667.64061423546,-0.824112763967085,0.197781127162559,-4.16679172472171,3.08916495591809e-05,0.000375455006800709
"Solyc01g008810.3",449.667492665294,-0.339936020041201,0.124300339040876,-2.73479559801854,0.00624190229050864,0.0308094076364132
"Solyc01g008820.3",1666.23209980704,1.29910052431014,0.126144989780717,10.2984710416832,7.15900805913074e-25,1.52722557069186e-22
"Solyc01g008830.2",209.934171419068,-0.846124239941598,0.314854514066905,-2.68734987792426,0.00720214685360341,0.0345246775701112
"Solyc01g008910.2",201.721807218718,1.03226938849414,0.258564281636546,3.99231240278253,6.54320924705918e-05,0.000703451484518568
"Solyc01g008920.4",2765.46740456124,-0.765998458770609,0.181669162873764,-4.2164473411642,2.48181207124307e-05,0.000309406828725347
"Solyc01g008930.4",1155.88440170835,-0.882905798591453,0.18050065483582,-4.89142712193774,1.00107460239637e-06,1.89205704556997e-05
"Solyc01g009010.3",1999.01438940627,1.07354149000315,0.190316248743741,5.64082939365131,1.69232982912263e-08,4.5755895330323e-07
"Solyc01g009090.3",1820.88867342033,-0.229471303655489,0.0896599405673948,-2.55935150306063,0.0104867647781465,0.0464675839864515
"Solyc01g009145.1",99.5034515392977,0.77645718809063,0.26427220550233,2.93809629588074,0.00330234433638251,0.0185667409129122
"Solyc01g009300.3",1185.99379231769,0.573996615936118,0.109404889034129,5.24653533314274,1.54986136175316e-07,3.53290573172853e-06
"Solyc01g009565.1",1325.5679195981,1.33757621109997,0.245090036133599,5.45748914236096,4.82914671381201e-08,1.19180934527057e-06
"Solyc01g009610.3",471.326223682606,0.531676408566584,0.203667290849289,2.61051446380763,0.0090406148829608,0.0413601058827783
"Solyc01g009670.4",350.00296832253,-1.1557614659049,0.288953323407646,-3.99982063633989,6.33905094503349e-05,0.000686583490030666
"Solyc01g009690.3",418.076517701317,-2.77566563046971,0.56703384659521,-4.89506163897688,9.82749207661304e-07,1.86177803697552e-05
"Solyc01g009700.3",639.973884815383,-1.50981900825342,0.597565095559161,-2.5266184713159,0.0115166538192296,0.0499345244784422
"Solyc01g009705.1",36.3925089399258,-2.0841066569086,0.755068031109423,-2.76015745739681,0.00577735087836213,0.0289691740315848
"Solyc01g009750.3",1342.57589538541,-0.325537377435739,0.0988011374757131,-3.29487479347858,0.000984655413374494,0.00688185079161545
"Solyc01g009810.3",108.404991462941,-3.92190234145968,0.821383328727026,-4.77475279116977,1.799281399775e-06,3.17489394849367e-05
"Solyc01g009820.4",966.283192133522,-0.434501361629645,0.110334457005313,-3.93803869999309,8.21503471038399e-05,0.00085553700386339
"Solyc01g009860.3",3133.78239987878,-1.03305637392773,0.329257621564673,-3.13753215193172,0.00170376586759328,0.0108562765457874
"Solyc01g009930.3",52.112380533145,-2.65754779718431,0.768613085781337,-3.45758854012064,0.000545033111874082,0.00421631578770323
"Solyc01g010000.3",1340.21054541422,-0.932032620672748,0.174168167777412,-5.35133734577659,8.73065913495316e-08,2.07705812083951e-06
"Solyc01g010180.3",2255.30515220394,-1.05310657785641,0.303817918990395,-3.46624248285272,0.000527787051667449,0.00410915878168527
"Solyc01g010185.1",1525.71565437943,-1.46288098932298,0.361655951225189,-4.04495207217565,5.23338294816582e-05,0.000582758718479456
"Solyc01g010215.1",340.59980434447,-0.478288982305219,0.170510743006202,-2.80503723033934,0.00503107681799413,0.0259496392941368
"Solyc01g010230.2",370.45504830488,-1.02522300769276,0.322235315177616,-3.18159729676947,0.00146465316737117,0.00959642869012401
"Solyc01g010250.4",793.31643477402,2.52307686628475,0.36223581842268,6.96528818511444,3.27732171805408e-12,1.6532267333295e-10
"Solyc01g010370.3",176.367266182227,0.704670808729852,0.238820802725682,2.95062574401972,0.00317130927809718,0.0180018681396962
"Solyc01g010590.2",343.395747381751,0.779829380324052,0.136374022292796,5.71831326240239,1.07586663054074e-08,3.06474321735214e-07
"Solyc01g010650.3",575.012913571981,1.10736872097251,0.110039457967982,10.0633785500354,8.01978993695658e-24,1.51971532440137e-21
"Solyc01g010860.3",400.77764453782,-0.451859771445698,0.14996286205381,-3.01314448962412,0.00258555782226277,0.0152076858468962
"Solyc01g010940.3",686.829790626984,0.531564148837142,0.119180551192845,4.46015850335365,8.18990604204732e-06,0.000120754013848644
"Solyc01g010970.3",34.0794885924004,-1.24620141035879,0.316374198532468,-3.93901088059461,8.18182201366247e-05,0.000853101747950873
"Solyc01g011040.3",1645.82958000599,0.577762286043788,0.110068438358257,5.24911859077399,1.52828671170501e-07,3.48737424308645e-06
"Solyc01g011100.2",1653.8853859942,0.298613727684266,0.117433277809935,2.54283737330037,0.0109956392969911,0.0481758197737943
"Solyc01g011340.3",1857.72539559752,0.326906075574836,0.116369817825871,2.80919985682197,0.0049664804700591,0.0257077297870612
"Solyc01g011350.3",606.246167985529,-0.505714045488773,0.143053201939503,-3.5351466351843,0.000407548931200974,0.00330898148611461
"Solyc01g011510.4",997.048953700345,0.804109889078706,0.249858356267084,3.21826294342207,0.00128969528639824,0.00860313512942179
"Solyc01g014105.1",440.655366759351,-1.47278369819971,0.175086231710026,-8.41176192905276,4.03897040814764e-17,3.52068972537413e-15
"Solyc01g014140.3",96.0808516782724,-2.91480989702035,0.536011335047528,-5.43796316688322,5.38931118656271e-08,1.3240571519456e-06
"Solyc01g014315.1",73.5450596452655,3.36790344762358,0.461028195315219,7.30520059694147,2.76853397813271e-13,1.60031544964106e-11
"Solyc01g014320.4",785.729507480341,1.87124902171958,0.334696160538686,5.59088881900483,2.25910204661292e-08,5.99638876976719e-07
"Solyc01g014373.1",421.767361154111,-1.47204053804116,0.230924794352175,-6.37454519412154,1.83506697919539e-10,7.28411286168052e-09
"Solyc01g014840.3",173.965352304598,-1.5379881910635,0.580674269844543,-2.64862466090541,0.00808200360808515,0.0378759188446004
"Solyc01g016355.1",67.4412555511111,2.659916896529,0.416050120339888,6.39326073107732,1.62385015422909e-10,6.52895619205909e-09
"Solyc01g020320.3",115.982529213873,0.437313714323984,0.153628750719217,2.84656167726867,0.00441941671743778,0.0234668443241725
"Solyc01g020440.3",300.689028983972,-0.643154823848837,0.145062123818655,-4.43365095531662,9.26505821783167e-06,0.000134334097593472
