"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Solyc01g005000.3",4496.05232181299,1.09300109087667,0.313080023114249,3.49112370698215,0.000480993487041889,0.00264759031816541
"Solyc01g005010.4",487.200690107385,-2.5599868502944,0.400129284521117,-6.39789925238351,1.57529165375754e-10,4.17117323434802e-09
"Solyc01g005020.3",1657.11015863232,0.649139208952585,0.128250392799694,5.0614987976406,4.15973363637581e-07,5.47396832149165e-06
"Solyc01g005080.3",1861.53119519197,-1.12863393663469,0.15679456499152,-7.19817001753682,6.10260230293555e-13,2.33722160607331e-11
"Solyc01g005120.3",1108.45788757908,-1.38627785603568,0.198636424713135,-6.97897104238411,2.97349752697426e-12,1.04154911550513e-10
"Solyc01g005240.4",590.838500980742,-0.778200665743695,0.249014697666042,-3.12511941278001,0.00177732894040784,0.00811708408651007
"Solyc01g005250.4",1148.9269328024,-0.907088341157424,0.289457052378335,-3.1337579571971,0.00172583149902023,0.00790942587311226
"Solyc01g005340.3",540.376944106274,0.968653897573432,0.172754442755219,5.60711424913076,2.05727866735899e-08,3.64786140920156e-07
"Solyc01g005360.4",3.10055042692513,3.82429486441412,1.5239767308161,2.50941814732708,0.0120930238526571,0.0405370213501159
"Solyc01g005370.3",28.4630743939054,0.977030879896047,0.361803622466265,2.70044526706514,0.00692467298445614,0.0254430068584165
"Solyc01g005410.4",1181.71130130374,1.51816826759976,0.395531231207214,3.83830187812504,0.000123888116152058,0.000820349385349635
"Solyc01g005430.3",620.047508854816,0.969427471518611,0.192370276644356,5.03938284244835,4.67035418450305e-07,6.07620050081735e-06
"Solyc01g005440.4",18526.1791194881,2.71958806873565,0.283700116268345,9.5861366026486,9.1445167903199e-22,8.85676932865117e-20
"Solyc01g005450.3",185.569591210335,1.05979153146819,0.243007300660386,4.36115099664967,1.29380038439729e-05,0.000114055412527451
"Solyc01g005520.4",10737.1682146133,-0.906329867301128,0.305343468663633,-2.96823073133928,0.00299519403035069,0.0125933375090492
